Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Date,Account_Balance,Device_Type,Location,Merchant_Category,Previous_Fraudulent_Activity,Daily_Transaction_Count,Card_Type,Card_Age,Fraud_Label,Year,Month,Day,Day_of_Week,Amount_Bin,Balance_to_Amount_Ratio,User_Transaction_Count,User_Avg_Transaction_Amount,User_Total_Transaction_Amount,User_Amount_Deviation
TXN_44743,USER_8432,68.08,ATM Withdrawal,2023-03-09,11823.74,Mobile,Sydney,Electronics,0,14,Visa,116,0,2023,3,9,3,medium,173.67420681551116,11,77.25454545454545,849.8,-9.174545454545452
TXN_31138,USER_9628,38.38,Online,2023-07-20,33764.14,Tablet,New York,Restaurants,0,3,Discover,109,1,2023,7,20,3,low,879.7326732673266,4,32.9975,131.99,5.3825
TXN_2729,USER_3454,45.14,Bank Transfer,2023-04-27,90226.22,Laptop,Mumbai,Groceries,0,6,Visa,62,0,2023,4,27,3,low,1998.8085954807266,7,111.2942857142857,779.06,-66.1542857142857
TXN_38242,USER_2488,40.68,ATM Withdrawal,2023-10-03,73513.35,Laptop,London,Clothing,0,3,Discover,40,1,2023,10,3,1,low,1807.1128318584072,11,63.46727272727273,698.14,-22.78727272727273
TXN_29625,USER_4414,28.93,ATM Withdrawal,2023-02-25,21457.06,Laptop,Mumbai,Travel,0,4,Amex,124,0,2023,2,25,5,low,741.6889042516419,7,129.56142857142856,906.93,-100.63142857142856
TXN_47894,USER_2520,211.35,POS,2023-10-30,83061.48,Mobile,London,Travel,0,3,Mastercard,234,1,2023,10,30,0,high,393.00440028388925,3,209.95666666666668,629.87,1.3933333333333167
TXN_42090,USER_3767,221.65,ATM Withdrawal,2023-06-30,4113.54,Tablet,Mumbai,Groceries,0,1,Mastercard,153,1,2023,6,30,4,high,18.558718700654182,2,170.19,340.38,51.46000000000001
TXN_36399,USER_6354,203.14,Bank Transfer,2023-08-03,55114.35,Laptop,Sydney,Electronics,0,14,Amex,121,1,2023,8,3,3,high,271.3121492566703,2,142.23,284.46,60.91
TXN_6244,USER_7966,77.56,ATM Withdrawal,2023-09-22,35091.4,Laptop,Mumbai,Electronics,0,3,Discover,84,0,2023,9,22,4,medium,452.4419804022692,5,116.766,583.83,-39.206
TXN_5545,USER_7795,43.67,ATM Withdrawal,2023-02-01,871.39,Tablet,Mumbai,Groceries,0,8,Amex,64,0,2023,2,1,2,low,19.953972979161897,6,65.17999999999999,391.08,-21.50999999999999
TXN_4064,USER_2517,35.48,ATM Withdrawal,2023-08-27,96433.2,Mobile,Sydney,Travel,0,10,Amex,223,1,2023,8,27,6,low,2717.959413754228,6,89.17666666666668,535.0600000000001,-53.69666666666668
TXN_12851,USER_1325,69.42,ATM Withdrawal,2023-03-27,55756.5,Mobile,London,Clothing,0,2,Amex,38,0,2023,3,27,0,medium,803.1763180639585,9,107.32333333333334,965.9100000000001,-37.903333333333336
TXN_21802,USER_9174,105.88,Bank Transfer,2023-08-02,12611.33,Tablet,New York,Electronics,0,12,Discover,207,0,2023,8,2,2,high,119.10965243672082,7,102.86857142857143,720.08,3.011428571428567
TXN_41163,USER_2725,97.23,Online,2023-11-10,50077.22,Tablet,Mumbai,Clothing,0,4,Visa,103,0,2023,11,10,4,medium,515.0387740409338,11,92.25,1014.75,4.980000000000004
TXN_6232,USER_1564,309.46,POS,2023-12-10,1754.34,Laptop,London,Electronics,0,2,Visa,139,0,2023,12,10,6,very_high,5.669036385962645,2,168.39,336.78,141.07
TXN_3862,USER_8972,86.97,Online,2023-01-29,3919.19,Laptop,New York,Restaurants,1,10,Mastercard,8,1,2023,1,29,6,medium,45.0637001264804,7,175.25714285714284,1226.8,-88.28714285714284
TXN_35094,USER_4815,110.75,POS,2023-12-14,67075.63,Mobile,New York,Clothing,0,4,Amex,89,0,2023,12,14,3,high,605.6490293453725,8,90.87125,726.97,19.878749999999997
TXN_40195,USER_5102,209.18,Online,2023-03-04,15932.19,Mobile,New York,Groceries,0,14,Mastercard,105,1,2023,3,4,5,high,76.16497753131274,8,60.02,480.16,149.16
TXN_39250,USER_2386,184.5,Bank Transfer,2023-12-02,34642.47,Mobile,Sydney,Travel,0,13,Mastercard,91,1,2023,12,2,5,high,187.76406504065042,7,77.52142857142857,542.65,106.97857142857143
TXN_6217,USER_7058,17.04,Online,2023-06-28,41936.84,Tablet,Sydney,Electronics,0,6,Discover,34,0,2023,6,28,2,low,2461.082159624413,8,72.045,576.36,-55.005
TXN_36775,USER_2767,12.13,Bank Transfer,2023-05-16,86906.22,Laptop,London,Clothing,0,4,Discover,73,0,2023,5,16,1,low,7164.568837592745,4,47.5125,190.05,-35.3825
TXN_42976,USER_9455,260.47,Online,2023-07-06,93531.71,Tablet,Sydney,Electronics,0,8,Mastercard,63,1,2023,7,6,3,very_high,359.08822513149306,7,132.5442857142857,927.81,127.92571428571432
TXN_48467,USER_7308,68.1,POS,2023-12-07,58137.59,Laptop,Tokyo,Clothing,0,3,Amex,20,0,2023,12,7,3,medium,853.7091042584435,8,67.4025,539.22,0.6974999999999909
TXN_14831,USER_4376,170.02,POS,2023-08-17,91895.42,Tablet,London,Restaurants,0,2,Mastercard,98,0,2023,8,17,3,high,540.4977061522173,6,121.28166666666665,727.6899999999999,48.73833333333336
TXN_30092,USER_5471,182.66,Bank Transfer,2023-10-30,54959.93,Mobile,Mumbai,Electronics,0,5,Visa,126,0,2023,10,30,0,high,300.886510456586,7,103.16857142857143,722.18,79.49142857142857
TXN_8893,USER_4963,92.96,Online,2023-12-30,49229.92,Tablet,Mumbai,Electronics,0,4,Discover,116,1,2023,12,30,5,medium,529.5817555938038,5,49.694,248.47,43.26599999999999
TXN_6020,USER_7763,144.37,POS,2023-03-27,35724.0,Laptop,Mumbai,Groceries,0,8,Mastercard,200,0,2023,3,27,0,high,247.44753065041212,10,133.048,1330.48,11.322000000000003
TXN_46088,USER_2714,3.54,ATM Withdrawal,2023-11-17,30122.65,Mobile,Sydney,Restaurants,0,7,Amex,4,0,2023,11,17,4,micro,8509.223163841809,6,108.52,651.12,-104.97999999999999
TXN_15242,USER_6956,13.26,Online,2023-09-20,61487.58,Mobile,London,Groceries,0,9,Amex,15,1,2023,9,20,2,low,4637.0723981900455,11,51.808181818181815,569.89,-38.54818181818182
TXN_45307,USER_5261,17.99,Bank Transfer,2023-04-26,96549.63,Mobile,London,Clothing,0,11,Amex,139,0,2023,4,26,2,low,5366.8499166203455,10,74.96,749.5999999999999,-56.97
TXN_26550,USER_3529,153.67,POS,2023-03-05,49487.07,Mobile,Sydney,Clothing,0,13,Visa,150,0,2023,3,5,6,high,322.03468471399754,9,87.2088888888889,784.88,66.4611111111111
TXN_6034,USER_9418,70.71,POS,2023-09-19,32856.05,Tablet,Sydney,Electronics,0,11,Amex,2,0,2023,9,19,1,medium,464.6591712629049,10,55.44499999999999,554.4499999999999,15.265
TXN_7905,USER_4574,3.37,POS,2023-03-01,36893.16,Laptop,Sydney,Restaurants,0,1,Mastercard,116,1,2023,3,1,2,micro,10947.525222551929,9,96.01111111111112,864.1,-92.64111111111112
TXN_32225,USER_6999,157.68,Online,2023-02-03,10182.62,Tablet,London,Electronics,0,9,Amex,229,1,2023,2,3,4,high,64.5777524099442,8,63.735,509.88,93.94500000000001
TXN_6017,USER_1687,82.06,POS,2023-09-09,7950.28,Mobile,New York,Groceries,1,1,Amex,52,1,2023,9,9,5,medium,96.88374360224226,9,169.49333333333334,1525.44,-87.43333333333334
TXN_21879,USER_8884,5.32,ATM Withdrawal,2023-11-04,29798.65,Tablet,Mumbai,Clothing,0,6,Discover,10,1,2023,11,4,5,micro,5601.25,5,61.774,308.87,-56.454
TXN_2791,USER_9392,119.95,POS,2023-09-16,13855.65,Mobile,Mumbai,Electronics,1,12,Mastercard,91,0,2023,9,16,5,high,115.51187994997915,7,93.65142857142857,655.56,26.298571428571435
TXN_42605,USER_8589,117.28,Online,2023-10-15,3767.23,Laptop,Sydney,Electronics,0,6,Amex,221,0,2023,10,15,6,high,32.12167462482947,6,52.66166666666667,315.97,64.61833333333334
TXN_5823,USER_8572,181.73,Online,2023-10-13,47292.37,Tablet,Mumbai,Travel,1,12,Amex,57,0,2023,10,13,4,high,260.2342486105762,3,82.71333333333332,248.14,99.01666666666667
TXN_15387,USER_7567,62.48,Bank Transfer,2023-03-01,43449.02,Mobile,Mumbai,Travel,0,5,Mastercard,157,1,2023,3,1,2,medium,695.4068501920615,7,83.54285714285713,584.8,-21.062857142857133
TXN_29561,USER_4321,40.59,Online,2023-06-24,62096.26,Tablet,Mumbai,Restaurants,0,3,Amex,9,0,2023,6,24,5,low,1529.8413402315841,7,100.93571428571428,706.55,-60.34571428571428
TXN_39475,USER_9845,112.39,Bank Transfer,2023-12-26,70908.88,Tablet,Sydney,Groceries,0,2,Mastercard,82,0,2023,12,26,1,high,630.9180532075808,5,94.00399999999999,470.02,18.38600000000001
TXN_292,USER_6854,28.15,ATM Withdrawal,2023-04-09,31016.2,Mobile,New York,Restaurants,0,12,Discover,23,0,2023,4,9,6,low,1101.8188277087036,6,54.73833333333334,328.43,-26.58833333333334
TXN_16957,USER_6108,117.73,POS,2023-10-16,74877.56,Tablet,Sydney,Restaurants,1,14,Visa,219,0,2023,10,16,0,high,636.0108723350038,9,180.50777777777776,1624.57,-62.77777777777776
TXN_30860,USER_6641,15.36,Bank Transfer,2023-11-11,37831.81,Laptop,Mumbai,Groceries,0,14,Amex,87,0,2023,11,11,5,low,2463.0084635416665,5,53.788,268.94,-38.428
TXN_14073,USER_3834,117.16,ATM Withdrawal,2023-12-07,27098.65,Mobile,Tokyo,Travel,1,14,Amex,167,1,2023,12,7,3,high,231.29609081597818,4,91.6175,366.47,25.54249999999999
TXN_21856,USER_4864,201.85,POS,2023-10-13,4154.2,Mobile,Tokyo,Electronics,0,6,Mastercard,144,0,2023,10,13,4,high,20.58062918008422,4,130.22,520.88,71.63
TXN_22079,USER_6688,149.61,POS,2023-12-28,69323.72,Laptop,Sydney,Electronics,1,6,Amex,71,0,2023,12,28,3,high,463.3628768130472,4,205.9875,823.95,-56.3775
TXN_17023,USER_9070,226.29,POS,2023-07-24,75649.09,Laptop,London,Electronics,0,5,Discover,130,1,2023,7,24,0,high,334.3015157541208,8,89.69375,717.55,136.59625
TXN_8739,USER_2793,46.84,Bank Transfer,2023-07-25,31019.08,Tablet,New York,Travel,0,14,Visa,7,1,2023,7,25,1,low,662.2348420153714,6,201.76500000000001,1210.5900000000001,-154.925
TXN_15825,USER_4863,82.54,Bank Transfer,2023-09-25,38836.67,Tablet,Tokyo,Groceries,0,12,Visa,135,1,2023,9,25,0,medium,470.51938454082864,5,85.072,425.36,-2.5319999999999965
TXN_2741,USER_7142,16.98,Online,2023-10-26,69035.41,Tablet,Tokyo,Travel,0,3,Amex,94,0,2023,10,26,3,low,4065.6896348645464,9,75.21,676.89,-58.22999999999999
TXN_18048,USER_2597,38.75,Online,2023-09-27,17387.96,Laptop,Mumbai,Electronics,0,6,Discover,216,0,2023,9,27,2,low,448.72154838709673,5,47.186,235.93,-8.436
TXN_49936,USER_6079,305.14,Online,2023-02-21,76589.09,Laptop,Tokyo,Travel,0,8,Mastercard,85,0,2023,2,21,1,very_high,250.99655895654453,3,223.76999999999998,671.31,81.37
TXN_17372,USER_4370,68.78,Online,2023-08-04,62815.77,Laptop,New York,Groceries,0,5,Discover,70,0,2023,8,4,4,medium,913.2854027333526,8,50.80375,406.43,17.97625
TXN_22021,USER_2030,49.26,Bank Transfer,2023-03-08,3624.33,Tablet,Sydney,Travel,0,13,Discover,229,1,2023,3,8,2,low,73.57551766138855,5,121.94800000000001,609.74,-72.68800000000002
TXN_46364,USER_3127,5.0,Online,2023-05-13,60075.24,Tablet,Mumbai,Groceries,0,5,Discover,116,1,2023,5,13,5,micro,12015.047999999999,7,99.24,694.68,-94.24
TXN_23537,USER_7640,0.8,POS,2023-03-14,16658.09,Laptop,Tokyo,Groceries,0,3,Mastercard,93,0,2023,3,14,1,micro,20822.6125,5,18.97,94.85,-18.169999999999998
TXN_45499,USER_3389,29.2,Online,2023-09-21,66166.15,Mobile,New York,Groceries,0,14,Visa,46,0,2023,9,21,3,low,2265.9640410958905,8,106.55625,852.45,-77.35625
TXN_40185,USER_8090,170.87,ATM Withdrawal,2023-02-09,29864.62,Laptop,Mumbai,Clothing,0,11,Visa,88,0,2023,2,9,3,high,174.7797740972669,6,145.41,872.46,25.460000000000008
TXN_9613,USER_7975,45.8,Bank Transfer,2023-02-21,94938.23,Mobile,Mumbai,Travel,0,6,Amex,158,0,2023,2,21,1,low,2072.88711790393,3,78.71,236.13,-32.91
TXN_43281,USER_2846,77.25,POS,2023-05-01,14245.27,Tablet,Sydney,Groceries,0,12,Mastercard,3,0,2023,5,1,0,medium,184.40478964401296,7,99.87857142857142,699.15,-22.62857142857142
TXN_37891,USER_7869,70.08,POS,2023-08-22,4792.45,Mobile,New York,Restaurants,0,4,Visa,127,0,2023,8,22,1,medium,68.38541666666667,8,64.95375,519.63,5.126249999999999
TXN_26178,USER_5350,27.37,POS,2023-05-30,74744.35,Mobile,London,Electronics,0,3,Amex,187,1,2023,5,30,1,low,2730.886006576544,9,187.11,1683.99,-159.74
TXN_45892,USER_8026,62.0,POS,2023-03-16,36146.11,Mobile,Tokyo,Clothing,0,5,Mastercard,161,0,2023,3,16,3,medium,583.0017741935484,6,43.95166666666666,263.71,18.04833333333334
TXN_20933,USER_6545,33.64,POS,2023-10-29,9674.18,Tablet,Tokyo,Travel,0,10,Amex,55,1,2023,10,29,6,low,287.5796670630202,6,83.79166666666667,502.75,-50.15166666666667
TXN_40971,USER_8142,32.25,ATM Withdrawal,2023-08-05,80244.56,Laptop,Tokyo,Restaurants,0,7,Amex,59,0,2023,8,5,5,low,2488.203410852713,4,122.7625,491.05,-90.5125
TXN_22224,USER_6141,287.98,Bank Transfer,2023-11-27,13238.9,Tablet,Tokyo,Restaurants,0,9,Mastercard,19,0,2023,11,27,0,very_high,45.97159524967011,8,111.01125,888.09,176.96875
TXN_24381,USER_1151,266.58,Online,2023-04-09,36685.47,Mobile,New York,Electronics,0,13,Amex,195,1,2023,4,9,6,very_high,137.61523745217198,7,155.90142857142857,1091.31,110.67857142857142
TXN_34855,USER_4796,66.23,Online,2023-05-02,18347.86,Mobile,London,Travel,0,9,Visa,225,1,2023,5,2,1,medium,277.032462630228,8,60.9075,487.26,5.322500000000005
TXN_48577,USER_7551,300.74,ATM Withdrawal,2023-04-22,26420.43,Mobile,Tokyo,Electronics,0,12,Discover,62,0,2023,4,22,5,very_high,87.85139988029528,3,174.39000000000001,523.1700000000001,126.35
TXN_38536,USER_4371,76.19,Online,2023-11-21,78605.45,Mobile,Sydney,Restaurants,0,2,Mastercard,59,0,2023,11,21,1,medium,1031.7029793936213,9,87.28555555555555,785.5699999999999,-11.09555555555555
TXN_31755,USER_4018,29.84,Online,2023-11-23,32677.53,Tablet,New York,Travel,0,1,Visa,117,0,2023,11,23,3,low,1095.091487935657,4,93.0925,372.37,-63.2525
TXN_7753,USER_3990,231.29,ATM Withdrawal,2023-12-12,86619.89,Laptop,Mumbai,Electronics,0,9,Amex,18,1,2023,12,12,1,high,374.5077175839855,7,139.9857142857143,979.9,91.3042857142857
TXN_46638,USER_4880,68.44,ATM Withdrawal,2023-05-27,78645.6,Laptop,London,Travel,0,3,Mastercard,203,0,2023,5,27,5,medium,1149.1174751607248,6,83.08333333333333,498.5,-14.64333333333333
TXN_43834,USER_8009,13.19,Bank Transfer,2023-09-23,38925.5,Laptop,Tokyo,Clothing,0,7,Amex,212,0,2023,9,23,5,low,2951.137225170584,6,90.54,543.24,-77.35000000000001
TXN_26235,USER_3516,102.89,POS,2023-09-17,30695.67,Mobile,Tokyo,Electronics,0,4,Amex,62,0,2023,9,17,6,high,298.3348235980173,3,65.94333333333333,197.82999999999998,36.94666666666667
TXN_44229,USER_2015,177.99,POS,2023-10-24,69959.25,Tablet,New York,Travel,1,5,Discover,208,0,2023,10,24,1,high,393.0515759312321,8,94.595,756.76,83.39500000000001
TXN_49596,USER_3068,120.32,Bank Transfer,2023-09-07,88693.55,Tablet,Mumbai,Electronics,0,11,Discover,198,0,2023,9,7,3,high,737.1471908244681,8,54.405,435.24,65.91499999999999
TXN_18552,USER_4464,26.47,Bank Transfer,2023-09-21,20500.38,Laptop,New York,Travel,0,13,Visa,194,0,2023,9,21,3,low,774.476010578013,6,34.623333333333335,207.74,-8.153333333333336
TXN_43136,USER_8639,210.98,ATM Withdrawal,2023-12-07,14361.8,Tablet,Mumbai,Clothing,0,2,Discover,173,0,2023,12,7,3,high,68.07185515214712,9,74.20222222222222,667.8199999999999,136.77777777777777
TXN_36672,USER_8452,160.58,ATM Withdrawal,2023-06-03,60955.11,Tablet,New York,Restaurants,0,7,Amex,198,0,2023,6,3,5,high,379.59341138373395,8,160.77375,1286.19,-0.19374999999999432
TXN_43649,USER_8151,52.5,Online,2023-10-13,74184.21,Mobile,Tokyo,Restaurants,0,9,Visa,219,1,2023,10,13,4,medium,1413.0325714285716,5,62.362,311.81,-9.862000000000002
TXN_3940,USER_2630,68.58,Bank Transfer,2023-11-03,55847.43,Mobile,Sydney,Electronics,0,12,Amex,234,0,2023,11,3,4,medium,814.3398950131234,7,72.59857142857143,508.19,-4.018571428571434
TXN_31496,USER_8210,8.26,Bank Transfer,2023-03-16,78451.8,Tablet,Mumbai,Travel,0,2,Discover,164,1,2023,3,16,3,micro,9497.796610169493,10,136.645,1366.45,-128.38500000000002
TXN_26593,USER_2415,133.82,Bank Transfer,2023-10-07,94254.86,Tablet,Mumbai,Groceries,0,12,Mastercard,168,0,2023,10,7,5,high,704.340606785234,6,122.18833333333335,733.1300000000001,11.631666666666646
TXN_23921,USER_8597,251.8,ATM Withdrawal,2023-10-03,87999.62,Mobile,New York,Restaurants,0,13,Amex,28,0,2023,10,3,1,very_high,349.48220810166794,5,160.084,800.4200000000001,91.71600000000001
TXN_26402,USER_1797,44.29,Online,2023-03-17,52056.64,Mobile,New York,Clothing,0,14,Visa,170,1,2023,3,17,4,low,1175.358771731768,11,122.62999999999998,1348.9299999999998,-78.33999999999997
TXN_45942,USER_9047,25.05,Bank Transfer,2023-10-16,47100.97,Tablet,Tokyo,Clothing,0,5,Amex,204,1,2023,10,16,0,low,1880.278243512974,8,69.1575,553.26,-44.1075
TXN_48525,USER_5048,159.36,POS,2023-06-07,46150.37,Tablet,Mumbai,Electronics,0,4,Visa,200,1,2023,6,7,2,high,289.59820532128515,6,115.93833333333333,695.63,43.42166666666668
TXN_18315,USER_1948,154.59,ATM Withdrawal,2023-12-23,42889.03,Laptop,Mumbai,Electronics,0,12,Mastercard,118,0,2023,12,23,5,high,277.4372857235267,8,110.45750000000001,883.6600000000001,44.13249999999999
TXN_36893,USER_3495,136.49,POS,2023-08-21,29450.32,Tablet,Sydney,Travel,0,2,Discover,160,0,2023,8,21,0,high,215.76906733093998,3,96.64333333333333,289.93,39.84666666666668
TXN_26695,USER_9883,155.09,POS,2023-08-10,16524.51,Laptop,Sydney,Restaurants,0,7,Mastercard,2,1,2023,8,10,3,high,106.5478754271713,5,92.0,460.0,63.09
TXN_42127,USER_6177,51.97,ATM Withdrawal,2023-03-23,41278.5,Tablet,New York,Electronics,0,10,Visa,89,0,2023,3,23,3,medium,794.2755435828362,7,68.58285714285714,480.08,-16.612857142857138
TXN_14170,USER_5731,52.75,Bank Transfer,2023-12-10,26976.85,Laptop,Sydney,Clothing,0,12,Mastercard,170,0,2023,12,10,6,medium,511.40947867298576,5,197.424,987.12,-144.674
TXN_3732,USER_3828,71.39,Online,2023-02-13,53067.51,Laptop,New York,Electronics,0,14,Visa,105,0,2023,2,13,0,medium,743.3465471354532,7,87.46714285714286,612.27,-16.07714285714286
TXN_7881,USER_9978,50.8,ATM Withdrawal,2023-05-10,87491.78,Laptop,Sydney,Clothing,0,5,Discover,112,1,2023,5,10,2,medium,1722.2791338582679,7,122.93857142857144,860.57,-72.13857142857144
TXN_6016,USER_8160,56.64,ATM Withdrawal,2023-04-05,34337.36,Mobile,New York,Electronics,0,11,Mastercard,230,0,2023,4,5,2,medium,606.2387005649717,8,75.60625,604.85,-18.966250000000002
TXN_23029,USER_6974,23.31,ATM Withdrawal,2023-11-05,2489.44,Tablet,New York,Clothing,0,14,Discover,232,0,2023,11,5,6,low,106.79708279708281,8,104.22125,833.77,-80.91125
TXN_35473,USER_8207,145.45,ATM Withdrawal,2023-08-08,36784.22,Tablet,Sydney,Restaurants,0,13,Visa,71,0,2023,8,8,1,high,252.89941560673773,7,164.52714285714288,1151.69,-19.07714285714289
TXN_49685,USER_6150,9.65,Bank Transfer,2023-05-18,92112.94,Laptop,Mumbai,Restaurants,0,1,Mastercard,4,0,2023,5,18,3,micro,9545.382383419688,8,107.655,861.24,-98.005
TXN_4817,USER_3936,268.52,Online,2023-01-09,52543.18,Mobile,London,Clothing,0,13,Visa,6,0,2023,1,9,0,very_high,195.67697005809626,6,119.59166666666665,717.55,148.92833333333334
TXN_41693,USER_6427,23.32,POS,2023-09-26,75259.34,Mobile,London,Travel,0,11,Discover,45,0,2023,9,26,1,low,3227.244425385935,7,68.33285714285715,478.33000000000004,-45.01285714285715
TXN_12007,USER_8881,19.23,Bank Transfer,2023-11-16,99404.85,Mobile,New York,Groceries,0,8,Visa,88,1,2023,11,16,3,low,5169.258970358815,6,75.52666666666667,453.16,-56.29666666666667
TXN_41327,USER_7445,6.17,POS,2023-10-01,70452.68,Tablet,London,Groceries,0,14,Discover,7,1,2023,10,1,6,micro,11418.586709886547,8,34.30375,274.43,-28.13375
TXN_9506,USER_1292,29.37,Online,2023-12-24,6376.12,Tablet,Mumbai,Travel,0,5,Amex,117,1,2023,12,24,6,low,217.0963568266939,7,94.47142857142856,661.3,-65.10142857142856
TXN_44798,USER_6498,18.36,Bank Transfer,2023-05-26,88596.86,Laptop,Tokyo,Groceries,0,1,Visa,176,1,2023,5,26,4,low,4825.537037037037,4,18.552500000000002,74.21000000000001,-0.19250000000000256
TXN_34062,USER_7432,52.59,Bank Transfer,2023-02-28,24496.15,Tablet,New York,Travel,0,3,Amex,48,0,2023,2,28,1,medium,465.7948279140521,3,86.17,258.51,-33.58
TXN_27474,USER_3832,376.37,POS,2023-04-18,49116.13,Laptop,New York,Electronics,0,11,Visa,237,0,2023,4,18,1,very_high,130.4995881712145,9,172.43555555555557,1551.92,203.93444444444444
TXN_31143,USER_6128,469.43,Online,2023-04-21,52125.14,Laptop,Mumbai,Clothing,0,13,Amex,15,1,2023,4,21,4,very_high,111.0392177747481,6,145.31166666666667,871.87,324.11833333333334
TXN_21235,USER_2438,186.24,Online,2023-09-26,18322.9,Laptop,London,Travel,0,9,Visa,32,0,2023,9,26,1,high,98.38326890034365,6,165.15333333333334,990.9200000000001,21.086666666666673
TXN_1390,USER_4598,35.02,Online,2023-03-03,93166.03,Mobile,New York,Clothing,1,14,Mastercard,30,1,2023,3,3,4,low,2660.366362078812,9,105.95333333333333,953.58,-70.93333333333334
TXN_38249,USER_5930,119.32,POS,2023-08-10,31537.89,Laptop,Tokyo,Electronics,0,4,Amex,34,1,2023,8,10,3,high,264.31352665102247,9,90.85111111111112,817.6600000000001,28.46888888888887
TXN_37624,USER_3748,92.61,Online,2023-08-26,72970.82,Tablet,Mumbai,Clothing,0,1,Visa,203,0,2023,8,26,5,medium,787.9367238959077,7,117.14285714285714,820.0,-24.53285714285714
TXN_42028,USER_6162,10.15,POS,2023-02-27,6991.1,Mobile,Mumbai,Electronics,0,6,Mastercard,55,1,2023,2,27,0,low,688.7783251231527,5,125.14200000000001,625.71,-114.992
TXN_20834,USER_2642,13.14,POS,2023-04-02,23806.33,Tablet,Tokyo,Groceries,0,11,Amex,201,0,2023,4,2,6,low,1811.7450532724506,5,102.07,510.34999999999997,-88.92999999999999
TXN_14757,USER_4156,51.35,Online,2023-11-04,11501.26,Laptop,London,Electronics,0,11,Amex,85,0,2023,11,4,5,medium,223.9777994157741,3,29.723333333333333,89.17,21.62666666666667
TXN_26396,USER_5571,11.98,POS,2023-09-02,907.29,Mobile,London,Electronics,0,12,Mastercard,92,1,2023,9,2,5,low,75.73372287145241,6,129.76666666666668,778.6,-117.78666666666668
TXN_6808,USER_5763,13.31,POS,2023-01-27,25559.94,Mobile,Mumbai,Restaurants,0,7,Visa,25,1,2023,1,27,4,low,1920.3561232156271,5,194.942,974.71,-181.632
TXN_9225,USER_9283,72.49,Online,2023-01-13,22118.14,Tablet,London,Electronics,0,5,Discover,29,0,2023,1,13,4,medium,305.1198786039454,12,124.61250000000001,1495.3500000000001,-52.12250000000002
TXN_48394,USER_4260,152.06,Online,2023-05-02,77353.87,Laptop,Tokyo,Restaurants,0,9,Visa,230,0,2023,5,2,1,high,508.7062343811653,8,111.6375,893.1,40.4225
TXN_5395,USER_4504,50.7,Online,2023-03-29,77270.18,Laptop,Mumbai,Clothing,0,2,Mastercard,185,1,2023,3,29,2,medium,1524.0666666666664,9,70.73777777777778,636.64,-20.037777777777777
TXN_6943,USER_1064,134.91,ATM Withdrawal,2023-09-23,93551.86,Tablet,Sydney,Restaurants,0,4,Mastercard,195,1,2023,9,23,5,high,693.4390334296938,8,110.56375,884.51,24.346249999999998
TXN_23870,USER_1807,216.73,Bank Transfer,2023-01-18,89547.5,Mobile,London,Restaurants,1,5,Visa,178,1,2023,1,18,2,high,413.17537950445256,6,92.82,556.92,123.91
TXN_32492,USER_1995,275.07,Online,2023-08-09,64263.47,Laptop,Tokyo,Electronics,0,12,Discover,78,1,2023,8,9,2,very_high,233.62587704947833,9,138.4088888888889,1245.68,136.6611111111111
